kms_driven,fuel_type_subs,seller_type_subs,transmission_subs,owner_subs,cars_age
-0.3162660069508218,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-1.0734202662473722
-0.0472288530692161,-0.9346223378159396,-1.9685045534944101,0.37650795709817575,-0.6550691895749332,-0.34767850172417736
0.634331936764185,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.10576458021644569
-0.4270016994884907,1.0600492314906564,-1.9685045534944101,0.37650795709817575,0.9829979294824811,1.5876328703376759
-0.5853031608324275,1.0600492314906564,0.3672855747918908,0.37650795709817575,0.9829979294824811,-0.589592423231909
0.5805245059878639,-0.9346223378159396,0.3672855747918908,0.37650795709817575,0.9829979294824811,0.3780632627990176
0.22180830081238959,-0.9346223378159396,0.3672855747918908,0.37650795709817575,0.9829979294824811,1.5876328703376759
-0.6968280290214824,1.0600492314906564,-1.9685045534944101,0.37650795709817575,-0.6550691895749332,-0.8315063447396406
0.03848638415746347,1.0600492314906564,-1.9685045534944101,-2.655986364025891,-0.6550691895749332,-1.0734202662473722
-0.13690790436308467,1.0600492314906564,0.3672855747918908,0.37650795709817575,2.6210650485398954,3.0391163993840657
0.9392407111633381,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,0.13614934129128595
2.1050683779836294,-0.9346223378159396,0.3672855747918908,0.37650795709817575,0.9829979294824811,2.0714607133531393
0.03848638415746347,1.0600492314906564,-1.9685045534944101,-2.655986364025891,-0.6550691895749332,-1.0734202662473722
-0.9497408894804505,-0.9346223378159396,-1.9685045534944101,0.37650795709817575,-0.6550691895749332,-1.0734202662473722
-0.7646612634201646,1.0600492314906564,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.34767850172417736
-0.8543403147140332,1.0600492314906564,-1.9685045534944101,-2.655986364025891,-0.6550691895749332,-1.315334187755104
-1.0875058480780915,1.0600492314906564,0.3672855747918908,-2.655986364025891,-0.6550691895749332,-1.315334187755104
-0.3880092479859166,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,0.3780632627990176
1.4285116792124262,-0.9346223378159396,0.3672855747918908,0.37650795709817575,0.9829979294824811,-0.10576458021644569
0.042450198224652465,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.34767850172417736
-1.0283176742241382,1.0600492314906564,-1.9685045534944101,0.37650795709817575,-0.6550691895749332,-1.0734202662473722
0.4011664034001267,-0.9346223378159396,0.3672855747918908,0.37650795709817575,0.16396436995377392,1.1038050273222124
0.15006505977729473,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,0.3780632627990176
0.759882608575601,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,0.13614934129128595
0.6702035572817324,-0.9346223378159396,-1.9685045534944101,-2.655986364025891,-0.6550691895749332,-1.315334187755104
-0.7080558462434747,-0.9346223378159396,-1.9685045534944101,-2.655986364025891,-0.6550691895749332,-1.0734202662473722
0.7240109880580535,-0.9346223378159396,-1.9685045534944101,-2.655986364025891,-0.6550691895749332,0.3780632627990176
0.9392407111633381,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,0.8618911058144809
0.759882608575601,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.34767850172417736
-1.1233774685956388,1.0600492314906564,0.3672855747918908,-2.655986364025891,-0.6550691895749332,-1.315334187755104
-0.13690790436308467,-0.9346223378159396,0.3672855747918908,0.37650795709817575,0.16396436995377392,-0.34767850172417736
-0.847614385866993,1.0600492314906564,-1.9685045534944101,0.37650795709817575,-0.6550691895749332,-1.0734202662473722
2.194747429277498,-0.9346223378159396,0.3672855747918908,0.37650795709817575,0.9829979294824811,0.13614934129128595
0.4011664034001267,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,0.3780632627990176
0.5805245059878639,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,0.13614934129128595
1.8360312241020238,0.3951587083884578,0.3672855747918908,0.37650795709817575,2.6210650485398954,0.3780632627990176
1.5856473128895427,-0.9346223378159396,-1.9685045534944101,0.37650795709817575,-0.6550691895749332,0.3780632627990176
-0.24452276591572694,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.8315063447396406
0.34735897262380555,-0.9346223378159396,-1.9685045534944101,0.37650795709817575,0.9829979294824811,0.8618911058144809
-0.9440193660079017,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-1.315334187755104
0.006578577707105037,-0.9346223378159396,-1.9685045534944101,0.37650795709817575,-0.6550691895749332,-0.10576458021644569
0.20975543631849364,-0.9346223378159396,2.703075703078192,0.37650795709817575,0.9829979294824811,0.13614934129128595
0.44871423639613583,-0.9346223378159396,-1.9685045534944101,0.37650795709817575,-0.6550691895749332,-0.34767850172417736
0.042450198224652465,-0.9346223378159396,0.3672855747918908,0.37650795709817575,0.9829979294824811,0.3780632627990176
-0.4956241095385589,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.8315063447396406
0.41910221365890044,1.0600492314906564,0.3672855747918908,0.37650795709817575,0.9829979294824811,0.6199771843067492
-0.8011427014865103,1.0600492314906564,-1.9685045534944101,0.37650795709817575,-0.6550691895749332,-1.0734202662473722
0.9392407111633381,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,1.1038050273222124
1.0289197624572066,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.34767850172417736
1.2979569163388123,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.10576458021644569
-0.7646612634201646,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-1.0734202662473722
-0.10103628384553724,1.0600492314906564,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.10576458021644569
-0.5853031608324275,1.0600492314906564,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.589592423231909
0.03848638415746347,1.0600492314906564,-1.9685045534944101,-2.655986364025891,-0.6550691895749332,-1.0734202662473722
0.5805245059878639,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-1.315334187755104
-1.0336984173017703,1.0600492314906564,0.3672855747918908,-2.655986364025891,-0.6550691895749332,-1.0734202662473722
0.042450198224652465,1.0600492314906564,0.3672855747918908,0.37650795709817575,0.9829979294824811,1.8295467918454074
-0.3162660069508218,-0.9346223378159396,0.3672855747918908,0.37650795709817575,0.9829979294824811,0.6199771843067492
0.042450198224652465,-0.9346223378159396,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.8315063447396406
-0.8902119352315806,1.0600492314906564,0.3672855747918908,0.37650795709817575,-0.6550691895749332,-0.34767850172417736
0.22180830081238959,-0.9346223378159396,0.3672855747918908,0.37650795709817575,0.9829979294824811,0.3780632627990176
0.4011664034001267,-0.9346223378159396,0.3672855747918908,0.37650795709817575,2.6210650485398954,1.3457189488299441
-0.3162660069508218,1.0600492314906564,0.3672855747918908,0.37650795709817575,0.9829979294824811,1.1038050273222124
